Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6193,Life and Times of Michael K,J.M. Coetzee,"Coetzee, J.M.",,"=""""","=""""",4,3.85,Vintage,Paperback,192,2004,1983,2013/02/06,2011/04/12,bookers,bookers (#28),read,,,,1,,,0,,,,,
48467,Wise Blood,Flannery O'Connor,"O'Connor, Flannery",,"=""0374530637""","=""9780374530631""",3,3.85,Farrar Straus & Giroux,Paperback,256,2007,1952,2013/02/01,2013/01/10,,,read,,,,1,,,0,,,,,
1217401,Chickenhawk,Robert Mason,"Mason, Robert",,"=""0552124192""","=""9780552124195""",5,4.25,Corgi,Paperback,400,1984,1983,,2013/01/31,"5-star, war","5-star (#47), war (#3)",read,,,,1,,,0,,,,,
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0684853159""","=""9780684853154""",4,3.81,Simon & Schuster (NYC),Paperback,192,1998,1984,,2010/12/16,5-star,5-star (#4),read,,,,1,,,0,,,,,
555048,The Dark Room,Rachel Seiffert,"Seiffert, Rachel",,"=""009928717X""","=""9780099287179""",4,3.73,Vintage,Paperback,398,2002,2001,,2013/01/02,war,war (#21),read,,,,1,,,0,,,,,
35306,Dirt Music,Tim Winton,"Winton, Tim",,"=""0330490265""","=""9780330490269""",4,3.86,Picador,Paperback,465,2008,2002,,2012/12/30,,,read,,,,1,,,0,,,,,
5941,Running in the Family,Michael Ondaatje,"Ondaatje, Michael",,"=""""","=""""",3,3.83,Vintage,Paperback,208,1993,1982,2012/12/30,2012/11/28,books-about-boozing,books-about-boozing (#10),read,,,,1,,,0,,,,,
51019,Cat's Eye,Margaret Atwood,"Atwood, Margaret",,"=""0385491026""","=""9780385491020""",4,3.92,Anchor,Paperback,462,1998,1988,2012/12/16,2012/12/01,,,read,,,,1,,,0,,,,,
292314,Cider with Rosie,Laurie Lee,"Lee, Laurie",,"=""""","=""""",3,3.91,Vintage,Paperback,231,2002,1959,,2012/12/12,,,read,,,,1,,,0,,,,,
209485,The Way I Found Her,Rose Tremain,"Tremain, Rose",,"=""0671035703""","=""9780671035709""",2,3.58,Washington Square Press,Paperback,368,1999,1997,2012/11/29,2012/11/17,unlikeable-male-protagonist,unlikeable-male-protagonist (#13),read,"Trite, self-indulgent, uneven. Disappointing as I've really liked every other Rose Tremain book I've read. I spent a lot of the book cringing.",,,1,,,0,,,,,
251665,Hotel du Lac,Anita Brookner,"Brookner, Anita",,"=""0679759328""","=""9780679759324""",4,3.59,Vintage Books,Paperback,184,1995,1984,2012/11/15,2011/04/12,bookers,bookers (#27),read,,,,1,,,0,,,,,
64229,"Maus: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394747232""","=""9780394747231""",3,4.34,Pantheon,Paperback,160,1986,1986,,2012/11/13,,,read,,,,1,,,0,,,,,
396329,The Man Who Fell to Earth,Walter Tevis,"Tevis, Walter",,"=""0345431618""","=""9780345431615""",4,4.05,Del Rey,Paperback,209,1999,1963,2012/10/30,2012/09/26,books-about-boozing,books-about-boozing (#8),read,,,,1,,,0,,,,,
375013,Schindler's List,Thomas Keneally,"Keneally, Thomas",,"=""0340606517""","=""9780340606513""",3,4.33,Sceptre,Paperback,429,1994,1982,2012/10/25,2011/04/12,"bookers, war","bookers (#29), war (#23)",read,"Interesting, but the level of historical detail, especially in the latter half, became a distraction from the narrative. It was more like reading a long piece of journalism than a novel.",,,1,,,0,,,,,
774726,Look at Me,Jennifer Egan,"Egan, Jennifer",,"=""0385721358""","=""9780385721356""",4,3.41,Anchor,Paperback,417,2002,2001,2012/10/16,2012/09/01,books-about-boozing,books-about-boozing (#9),read,,,,1,,,0,,,,,
10746542,The Sense of an Ending,Julian Barnes,"Barnes, Julian",,"=""0224094157""","=""9780224094153""",4,3.72,Jonathan Cape,Hardcover,150,2011,2011,2012/07/15,2012/06/23,"bookers, unlikeable-male-protagonist","bookers (#33), unlikeable-male-protagonist (#2)",read,,,,1,,,0,,,,,
366427,The Old Devils,Kingsley Amis,"Amis, Kingsley",,"=""""","=""""",4,3.34,Random House,Paperback,381,2004,1986,2012/10/04,2012/07/07,"bookers, books-about-boozing, unlikeable-male-protagonist","bookers (#25), books-about-boozing (#1), unlikeable-male-protagonist (#1)",read,"The beginning was very promising - I love gruesome detail about mundane daily routines. Eventually though, the antics of Alun and the generally unlikeable nature of all of the characters, along with the obsession about the nature of being Welsh, did grate.",,,1,,,0,,,,,
6854366,Jasper Jones,Craig Silvey,"Silvey, Craig",,"=""1741757746""","=""9781741757743""",5,4.09,Allen & Unwin,Paperback,299,2009,2009,2012/09/19,2012/08/13,5-star,5-star (#41),read,,,,1,,,0,,,,,
296355,Under the Skin,Michel Faber,"Faber, Michel",,"=""0156011603""","=""9780156011600""",4,3.73,Mariner Books,Paperback,319,2001,2000,2012/08/09,2012/08/05,,,read,,,,1,,,0,,,,,
397165,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0375726055""","=""9780375726057""",4,3.82,Vintage,Paperback,210,2002,1999,2012/08/04,2012/06/03,,,read,,,,1,,,0,,,,,
607639,The Beach,Alex Garland,"Garland, Alex",,"=""1573226521""","=""9781573226523""",3,3.94,Riverhead Books,Paperback,436,1998,1996,,2012/07/15,,,read,,,,1,,,0,,,,,
2052,The Big Sleep,Raymond Chandler,"Chandler, Raymond",,"=""0394758285""","=""9780394758282""",4,3.97,Vintage Crime,Paperback,231,1988,1939,2012/07/13,2012/06/26,books-about-boozing,books-about-boozing (#3),read,,,,1,,,0,,,,,
10404051,State of Wonder,Ann Patchett,"Patchett, Ann",,"=""0062074717""","=""9780062074713""",4,3.88,Harper,Paperback,368,2011,2011,2012/07/07,2011/05/04,,,read,,,,1,,,0,,,,,
7968243,Cleopatra: A Life,Stacy Schiff,"Schiff, Stacy",,"=""0316001929""","=""9780316001922""",3,3.69,"Little, Brown and Company",Hardcover,369,2010,2010,2012/06/29,2011/01/19,,,read,,,,1,,,0,,,,,
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",3,4.05,Scholastic Press,Hardcover,398,2010,2010,2012/06/15,2012/06/11,,,read,,,,1,,,0,,,,,
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",3,4.29,Scholastic Press,Hardcover,391,2009,2009,2012/06/10,2012/06/03,,,read,,,,1,,,0,,,,,
12885649,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""1407132083""","=""9781407132082""",4,4.32,Scholastic Children's Books,Paperback,458,2011,2008,2012/06/02,2012/05/27,,,read,,,,1,,,0,,,,,
133394,Our Man in Havana,Graham Greene,"Greene, Graham",,"=""0140184937""","=""9780140184938""",4,3.94,Penguin/Twentieth Century Classics,Paperback,220,1991,1958,2012/05/06,2012/05/03,,,read,,,,1,,,0,,,,,
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",4,3.97,Mariner Books,Paperback,326,2006,2005,2012/05/03,2012/03/11,,,read,,,,1,,,0,,,,,
5941033,Let the Great World Spin,Colum McCann,"McCann, Colum",,"=""1400063736""","=""9781400063734""",4,3.93,Random House,Hardcover,351,2009,2009,2012/03/24,2012/03/08,,,read,,,,1,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.08,Dial Press,Paperback,275,1999,1969,2012/02/19,2012/01/10,,,read,,,,1,,,0,,,,,
45162,Fingersmith,Sarah Waters,"Waters, Sarah",,"=""""","=""""",5,3.99,Riverhead Books,Paperback,548,2002,2002,2012/02/14,2012/01/22,5-star,5-star (#36),read,,,,1,,,0,,,,,
7095831,"Ship Breaker (Ship Breaker, #1)",Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""0316056219""","=""9780316056212""",3,3.74,"Little, Brown Books for Young Readers",Hardcover,326,2010,2010,2012/01/22,2012/01/20,,,read,,,,1,,,0,,,,,
10964693,The Marriage Plot,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0374203059""","=""9780374203054""",4,3.45,Farrar Straus Giroux,Hardcover,406,2011,2011,2012/01/19,2011/12/02,,,read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",4,4.26,St. Martin's Press,Paperback,264,2004,1939,2011/12/03,2011/12/03,,,read,,,,1,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.12,Anchor Books,Paperback,314,1998,1985,2011/12/01,2011/11/27,5-star,5-star (#37),read,,,,1,,,0,,,,,
12021,The Crow Road,Iain Banks,"Banks, Iain",,"=""""","=""""",2,4.05,Abacus,Paperback,501,1993,1992,2011/11/27,2011/11/14,,,read,Smug,,,1,,,0,,,,,
5191,The Pilot's Wife,Anita Shreve,"Shreve, Anita",,"=""0316601950""","=""9780316601955""",3,3.54,Back Bay Books,Paperback,304,1999,1998,,2011/11/15,,,read,,,,1,,,0,,,,,
343881,Cloudstreet,Tim Winton,"Winton, Tim",,"=""0743234413""","=""9780743234412""",5,4.00,Scribner,Paperback,426,2002,1991,2011/11/13,2011/08/06,5-star,5-star (#38),read,,,,1,,,0,,,,,
80566,Run,Ann Patchett,"Patchett, Ann",,"=""0061340634""","=""9780061340635""",4,3.59,Harper,Hardcover,295,2007,2007,2011/10/23,2011/10/09,,,read,,,,1,,,0,,,,,
7905092,Freedom,Jonathan Franzen,"Franzen, Jonathan",,"=""0374158460""","=""9780374158460""",4,3.76,"Farrar, Straus and Giroux",Hardcover,562,2010,2010,2011/09/20,2010/12/05,,,read,,,,1,,,0,,,,,
11049,The Boy in the Striped Pyjamas,John Boyne,"Boyne, John",,"=""0099487829""","=""9780099487821""",3,4.15,Definitions (Young Adult),Paperback,216,2007,2006,,2011/09/16,war,war (#24),read,,,,1,,,0,,,,,
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",2,3.82,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2010/12/18,,,read,,,,1,,,0,,,,,
7573864,The Man in the Shed ,Lloyd Jones,"Jones, Lloyd",,"=""1921520663""","=""9781921520662""",3,2.96,"Text Publishing, Melbourne, Astralia",Library Binding,265,2009,2009,,2011/07/30,,,read,,,,1,,,0,,,,,
100893,"England, England",Julian Barnes,"Barnes, Julian",Jean-Pierre Aoustin,"=""2070417646""","=""9782070417643""",3,3.34,Gallimard,Mass Market Paperback,441,2002,1998,,2011/07/30,,,read,,,,1,,,0,,,,,
45369,Arthur & George,Julian Barnes,"Barnes, Julian",,"=""1400097037""","=""9781400097036""",4,3.71,Vintage International,Paperback,445,2007,2005,,2011/07/30,,,read,,,,1,,,0,,,,,
99894,The Boys from Brazil,Ira Levin,"Levin, Ira",,"=""0394402677""","=""9780394402673""",3,4.05,Random House ,Hardcover,312,1976,1976,,2011/07/30,,,read,,,,1,,,0,,,,,
228296,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira",,"=""0451194004""","=""9780451194008""",3,4.01,Signet,Hardcover,308,1997,1967,,2011/07/30,,,read,,,,1,,,0,,,,,
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,"Flagg, Fannie",,"=""0375508414""","=""9780375508417""",3,4.28,Random House,Hardcover,416,2002,1987,,2011/07/30,,,read,,,,1,,,0,,,,,
2176735,Breath,Tim Winton,"Winton, Tim",,"=""0374116342""","=""9780374116347""",5,3.87,"Farrar, Straus and Giroux",Hardcover,218,2008,2008,2011/07/30,2011/02/04,5-star,5-star (#17),read,,,,1,,,0,,,,,
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",4,3.82,Pan Books,Paperback,189,1957,1926,2011/06/24,2011/06/16,"books-about-boozing, unlikeable-male-protagonist","books-about-boozing (#4), unlikeable-male-protagonist (#3)",read,,,,1,,,0,,,,,
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.32,NAL Trade,Paperback,976,2002,1989,2011/06/03,2011/04/26,,,read,,,,1,,,0,,,,,
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",4,4.28,Harper Perennial Modern Classics ,Paperback,324,2006,1960,2011/05/23,2010/12/16,pulitzer,pulitzer (#11),read,,,,1,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Francis Scott Fitzgerald,"=""""","=""""",5,3.93,Scribner,Paperback,200,2004,1925,2011/04/24,2010/12/18,"5-star, books-about-boozing","5-star (#6), books-about-boozing (#5)",read,,,,1,,,0,,,,,
151928,"The Eye in the Door (Regeneration, #2)",Pat Barker,"Barker, Pat",,"=""""","=""""",4,4.05,Plume Books,Paperback,280,1995,1993,,2011/04/12,war,war (#20),read,,,,1,,,0,,,,,
5872,"Regeneration (Regeneration, #1)",Pat Barker,"Barker, Pat",,"=""0140236236""","=""9780140236231""",5,4.03,Penguin Books Ltd,Paperback,256,,1991,,2011/04/12,"5-star, war","5-star (#19), war (#5)",read,,,,1,,,0,,,,,
5055,Night Over Water,Ken Follett,"Follett, Ken",,"=""0451211472""","=""9780451211477""",3,3.83,NAL,Paperback,448,2004,1991,2011/03/30,2011/03/21,,,read,,,,1,,,0,,,,,
7934484,The Lacuna,Barbara Kingsolver,"Kingsolver, Barbara",,"=""1554684765""","=""9781554684762""",4,3.77,HarperCollins Canada,Paperback,464,2010,2009,,2011/03/29,,,read,,,,1,,,0,,,,,
6080337,"The Year of the Flood (MaddAddam, #2)",Margaret Atwood,"Atwood, Margaret",,"=""0385528779""","=""9780385528771""",3,4.04,Doubleday Nan A. Talese,Hardcover,431,2009,2009,2011/03/15,2010/12/27,,,read,,,,1,,,0,,,,,
256279,Troubles,J.G. Farrell,"Farrell, J.G.",John Banville,"=""1590170180""","=""9781590170182""",4,3.80,NYRB Classics,Paperback,459,2002,1970,2011/02/28,2011/02/14,bookers,bookers (#48),read,,,,1,,,0,,,,,
130028,Moon Tiger,Penelope Lively,"Lively, Penelope",,"=""0802135331""","=""9780802135339""",4,3.85,Grove Press,Paperback,224,1997,1987,2011/02/20,2010/12/16,bookers,bookers (#24),read,,,,1,,,0,,,,,
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",4,4.16,Vintage Books,Paperback,351,1992,1985,2011/02/09,2010/12/31,,,read,,,,1,,,0,,,,,
8664368,The Finkler Question,Howard Jacobson,"Jacobson, Howard",,"=""1408808870""","=""9781408808870""",4,2.79,Bloomsbury,Hardcover,307,2010,2010,2011/01/29,2010/12/16,"bookers, unlikeable-male-protagonist","bookers (#1), unlikeable-male-protagonist (#5)",read,,,,1,,,0,,,,,
16243,Case Histories (Jackson Brodie #1),Kate Atkinson,"Atkinson, Kate",,"=""0316010707""","=""9780316010702""",4,3.81,Back Bay Books,Paperback,389,2005,2004,,2011/01/24,,,read,,,,1,,,0,,,,,
285092,High Fidelity,Nick Hornby,"Hornby, Nick",,"=""1573225517""","=""9781573225519""",4,3.93,Riverhead Books,Paperback,340,1996,1995,,2011/01/16,unlikeable-male-protagonist,unlikeable-male-protagonist (#9),read,,,,1,,,0,,,,,
4101648,Burnt Shadows,Kamila Shamsie,"Shamsie, Kamila",,"=""0385666950""","=""9780385666954""",3,3.92,Bond Street Books,Hardcover,384,2009,2009,2010/12/31,2010/12/05,,,read,,,,1,,,0,,,,,
386187,Midnight in the Garden of Good and Evil,John Berendt,"Berendt, John",,"=""0679751521""","=""9780679751526""",4,3.92,Vintage,Paperback,386,1999,1994,,2010/12/29,,,read,,,,1,,,0,,,,,
40189,A Year in Provence,Peter Mayle,"Mayle, Peter",,"=""0679731148""","=""9780679731146""",4,3.97,Vintage,Paperback,207,1991,1989,2010/12/20,2010/12/16,,,read,,,,1,,,0,,,,,
343,Perfume: The Story of a Murderer,Patrick Süskind,"Süskind, Patrick",John E. Woods,"=""0140120831""","=""9780140120837""",4,4.02,Penguin Books,Paperback,263,1987,1985,,2010/12/18,,,read,,,,1,,,0,,,,,
15374,The Ice Storm,Rick Moody,"Moody, Rick",,"=""0316706000""","=""9780316706001""",4,3.66,Back Bay Books,Paperback,288,2002,1994,,2010/12/18,,,read,,,,1,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",3,3.99,Vintage International,Paperback,123,1989,1942,,2010/12/16,,,read,,,,1,,,0,,,,,
7144,Crime and Punishment,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor",,"=""0143058142""","=""9780143058144""",4,4.23,Penguin,Paperback,671,2002,1866,,2010/12/18,,,read,,,,1,,,0,,,,,
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, Robert Heindel","=""0393978893""","=""9780393978896""",4,3.86,Norton,Paperback,464,2002,1847,,2010/12/18,,,read,,,,1,,,0,,,,,
24178,Charlotte's Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",4,4.17,HarperCollinsPublishers,Paperback,184,2001,1952,,2010/12/18,,,read,,,,1,,,0,,,,,
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Barbara Mooyaart-Doubleday","=""""","=""""",4,4.16,Bantam,Mass Market Paperback,283,1993,1947,,2010/12/18,war,war (#15),read,,,,1,,,0,,,,,
1627,Brokeback Mountain,Annie Proulx,"Proulx, Annie",,"=""0743271327""","=""9780743271325""",4,3.95,Scribner,Paperback,55,2005,1997,,2010/12/18,,,read,,,,1,,,0,,,,,
567702,Raw Spirit: In Search of the Perfect Dram,Iain Banks,"Banks, Iain",,"=""1844131955""","=""9781844131952""",3,3.69,Century,Hardcover,388,2003,2003,,2010/12/18,,,read,,,,1,,,0,,,,,
12006,Dead Air,Iain Banks,"Banks, Iain",,"=""0349116644""","=""9780349116648""",4,3.53,Abacus,Paperback,436,2003,2002,,2010/12/18,unlikeable-male-protagonist,unlikeable-male-protagonist (#15),read,,,,1,,,0,,,,,
290583,The Business,Iain Banks,"Banks, Iain",,"=""0316848638""","=""9780316848633""",3,3.49,"Little, Brown and Company",Paperback,393,1999,1999,,2010/12/18,,,read,,,,1,,,0,,,,,
114982,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,"Pullman, Philip",,"=""0394895894""","=""9780394895895""",3,3.77,Laurel Leaf Library,Paperback,230,1988,1985,,2010/12/18,,,read,,,,1,,,0,,,,,
28923,When We Were Orphans,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571225403""","=""9780571225408""",4,3.51,Faber & Faber,Paperback,320,2007,2000,,2010/12/18,war,war (#9),read,,,,1,,,0,,,,,
24790,Paula,Isabel Allende,"Allende, Isabel",,"=""849759388X""","=""9788497593885""",2,4.13,Nuevas Ediciones de Bolsillo,Pasta blanda,432,2004,1994,,2010/12/18,,,read,,,,1,,,0,,,,,
149196,Eva Luna,Isabel Allende,"Allende, Isabel","Margaret Sayers Peden, Владимир Правосудов","=""0553280589""","=""9780553280586""",4,3.98,Bantam,Mass Market Paperback,307,1989,1987,,2010/12/18,,,read,,,,1,,,0,,,,,
128711,The Yacoubian Building,Alaa Al Aswany,"Aswany, Alaa Al","علاء الأسواني, Humphrey T. Davies","=""0060878134""","=""9780060878139""",4,3.69,Harper Perennial,Paperback,256,2006,2002,,2010/12/18,,,read,,,,1,,,0,,,,,
6820,Number9Dream,David Mitchell,"Mitchell, David",,"=""0812966929""","=""9780812966923""",4,3.85,Random House Trade Paperbacks,Paperback,401,2003,2001,,2010/12/18,,,read,,,,1,,,0,,,,,
17650,The Robber Bride,Margaret Atwood,"Atwood, Margaret",,"=""0385491034""","=""9780385491037""",4,3.81,Anchor,Paperback,528,1998,1993,,2010/12/18,,,read,,,,1,,,0,,,,,
169150,Happenstance: Two Novels in One About a Marriage in Transition,Carol Shields,"Shields, Carol",,"=""0140179518""","=""9780140179514""",4,3.72,Penguin Books,Paperback,416,1994,1980,,2010/12/18,,,read,,,,1,,,0,,,,,
77554,The Stone Diaries,Carol Shields,"Shields, Carol",,"=""014023313X""","=""9780140233131""",4,3.87,Penguin Books,Paperback,361,1995,1993,,2010/12/18,pulitzer,pulitzer (#9),read,,,,1,,,0,,,,,
74462,Unless,Carol Shields,"Shields, Carol",,"=""""","=""""",4,3.60,Fourth Estate,Paperback,320,2003,2002,,2010/12/18,,,read,,,,1,,,0,,,,,
775346,The Little Friend,Donna Tartt,"Tartt, Donna",,"=""1400031699""","=""9781400031696""",4,3.47,Vintage,Paperback,624,2003,2002,,2010/12/18,,,read,,,,1,,,0,,,,,
2728527,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,"Shaffer, Mary Ann",Annie Barrows,"=""0385340990""","=""9780385340991""",4,4.17,The Dial Press,Hardcover,277,2008,2008,,2010/12/18,,,read,,,,1,,,0,,,,,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",4,3.89,Riverhead Books,Hardcover,335,2007,2007,,2010/12/18,pulitzer,pulitzer (#2),read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",3,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2010/12/18,,,read,,,,1,,,0,,,,,
148639,Waterland,Graham Swift,"Swift, Graham",,"=""0330336320""","=""9780330336321""",4,3.92,MacMillan,Paperback,368,1997,1983,,2010/12/18,,,read,,,,1,,,0,,,,,
703,The Plot Against America,Philip Roth,"Roth, Philip",,"=""1400079497""","=""9781400079490""",4,3.77,Vintage International,Paperback,391,2005,2004,,2010/12/18,,,read,,,,1,,,0,,,,,
43945,Portnoy's Complaint,Philip Roth,"Roth, Philip",,"=""0099399016""","=""9780099399018""",4,3.70,Vintage,Paperback,274,1995,1969,,2010/12/18,,,read,,,,1,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",5,4.13,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,,2010/12/18,5-star,5-star (#14),read,,,,1,,,0,,,,,
61666,Contact,Carl Sagan,"Sagan, Carl",William Olivier Desmond,"=""2266079999""","=""9782266079990""",3,4.13,Pocket,Mass Market Paperback,580,1997,1985,,2010/12/18,,,read,,,,1,,,0,,,,,
4948,The Very Hungry Caterpillar,Eric Carle,"Carle, Eric",,"=""0241003008""","=""9780241003008""",4,4.28,Puffin Books,Board book,26,1994,1969,,2010/12/18,,,read,,,,1,,,0,,,,,
3388,Corelli's Mandolin,Louis de Bernières,"Bernières, Louis de",,"=""067976397X""","=""9780679763970""",3,3.99,Vintage,Paperback,437,1995,1994,,2010/12/18,war,war (#26),read,,,,1,,,0,,,,,
27712,The Neverending Story,Michael Ende,"Ende, Michael","Ralph Manheim, Roswitha Quadflieg","=""0525457585""","=""9780525457589""",3,4.16,Dutton Children's Books,Hardcover,396,1997,1979,,2010/12/18,,,read,,,,1,,,0,,,,,
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",4,4.12,Ballantine Books,Paperback,516,1997,1996,,2010/12/18,,,read,,,,1,,,0,,,,,
71728,Jonathan Livingston Seagull,Richard Bach,"Bach, Richard",Russell Munson,"=""0743278909""","=""9780743278904""",3,3.84,Scribner,Paperback,112,2006,1970,,2010/12/18,,,read,,,,1,,,0,,,,,
101299,The Reader,Bernhard Schlink,"Schlink, Bernhard",Carol Brown Janeway,"=""0375408266""","=""9780375408267""",4,3.76,Pantheon,Hardcover,216,1997,1995,,2010/12/18,war,war (#18),read,,,,1,,,0,,,,,
10956,The Virgin Suicides,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0747560595""","=""9780747560593""",4,3.83,Bloomsbury Publishing PLC,Paperback,250,2002,1993,,2010/12/18,,,read,,,,1,,,0,,,,,
85386,"Rabbit, Run (Rabbit Angstrom, #1)",John Updike,"Updike, John",,"=""0449911659""","=""9780449911655""",4,3.58,Random House,Paperback,325,1996,1960,,2010/12/18,unlikeable-male-protagonist,unlikeable-male-protagonist (#11),read,,,,1,,,0,,,,,
9328,The House of the Spirits,Isabel Allende,"Allende, Isabel",Magda Bogin,"=""0553383809""","=""9780553383805""",5,4.24,Dial Press Trade Paperback,Paperback,448,2005,1982,,2010/12/18,5-star,5-star (#13),read,,,,1,,,0,,,,,
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",4,3.82,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2010/12/18,unlikeable-male-protagonist,unlikeable-male-protagonist (#8),read,,,,1,,,0,,,,,
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,"=""0452287065""","=""9780452287068""",4,4.07,Plume,Paperback,216,2005,1970,,2010/12/18,,,read,,,,1,,,0,,,,,
10959,Sophie's World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",3,3.94,Phoenix,Paperback,403,1995,1991,,2010/12/18,,,read,,,,1,,,0,,,,,
227711,I Know This Much Is True,Wally Lamb,"Lamb, Wally",,"=""0060987561""","=""9780060987565""",5,4.19,ReganBooks,Paperback,897,1999,1998,,2010/12/18,5-star,5-star (#12),read,,,,1,,,0,,,,,
35743,The Tin Drum,Günter Grass,"Grass, Günter",Ralph Manheim,"=""0099483505""","=""9780099483502""",4,3.96,Vintage,Paperback,580,2005,1959,,2010/12/18,war,war (#10),read,,,,1,,,0,,,,,
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",5,4.10,Vintage,Paperback,559,2004,1992,,2010/12/18,5-star,5-star (#11),read,,,,1,,,0,,,,,
18116,His Dark Materials (His Dark Materials #1-3),Philip Pullman,"Pullman, Philip",,"=""0440238609""","=""9780440238607""",5,4.25,Laurel Leaf Library,Mass Market Paperback,1088,2003,2000,,2010/12/18,5-star,5-star (#10),read,,,,1,,,0,,,,,
11989,The Plague,Albert Camus,"Camus, Albert",Stuart Gilbert,"=""""","=""""",3,4.01,Vintage International,Paperback,308,1991,1947,,2010/12/18,,,read,,,,1,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",5,3.99,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,2010/12/18,5-star,5-star (#9),read,,,,1,,,0,,,,,
32929,Goodnight Moon,Margaret Wise Brown,"Brown, Margaret Wise",Clement Hurd,"=""0060775858""","=""9780060775858""",4,4.28,HarperCollins,Hardcover,32,2007,1947,,2010/12/18,,,read,,,,1,,,0,,,,,
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,"=""140003065X""","=""9781400030651""",4,4.34,Vintage,Paperback,603,2001,1995,,2010/12/18,,,read,,,,1,,,0,,,,,
